Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Method
ac0e3cb1,2024-03-26 12:00:00,bceb75,Home Decor,Lipstick,1,179,179,Debit Card
7b1cfc8b,2024-03-26 13:00:00,7a76dc,Books,Novel,3,122,366,UPI
a365e081,2024-03-26 14:00:00,35c723,Electronics,Laptop,4,93,372,Cash
883a07f4,2024-03-26 15:00:00,6b2c09,Books,Laptop,3,89,267,UPI
290d4b32,2024-03-26 16:00:00,959052,Books,Lipstick,1,485,485,Cash
9ba27512,2024-03-26 17:00:00,888bce,Home Decor,Sofa,4,373,1492,Cash
48f9f089,2024-03-26 18:00:00,2abf6e,Home Decor,Novel,1,254,254,Cash
ed7ece26,2024-03-26 19:00:00,9370f2,Beauty,Sofa,2,404,808,Debit Card
fbb636bc,2024-03-26 20:00:00,dcb83b,Clothing,Laptop,3,375,1125,Credit Card
24708a49,2024-03-26 21:00:00,bae1dd,Electronics,T-Shirt,4,52,208,Credit Card
eea06ea4,2024-03-26 22:00:00,70edb6,Clothing,Sofa,1,353,353,UPI
fb5eb3d3,2024-03-26 23:00:00,973dac,Clothing,Lipstick,4,32,128,Cash
c6265d01,2024-03-27 00:00:00,c690cb,Books,Lipstick,3,119,357,Cash
77935447,2024-03-27 01:00:00,b3a29e,Electronics,Lipstick,2,418,836,UPI
8225dc7a,2024-03-27 02:00:00,ff2f04,Beauty,Laptop,4,329,1316,Debit Card
647693d6,2024-03-27 03:00:00,959052,Electronics,Novel,1,249,249,UPI
14d7dc28,2024-03-27 04:00:00,5d31de,Home Decor,T-Shirt,4,416,1664,Credit Card
d0d7c4bc,2024-03-27 05:00:00,d70515,Electronics,Sofa,1,442,442,UPI
2a2329d7,2024-03-27 06:00:00,d9e3eb,Home Decor,Novel,3,45,135,UPI
0b591108,2024-03-27 07:00:00,f5a254,Books,Sofa,1,453,453,Debit Card
430b19f5,2024-03-27 08:00:00,0ab6ce,Clothing,T-Shirt,2,140,280,Debit Card
1f58c2cc,2024-03-27 09:00:00,bf6461,Clothing,T-Shirt,4,18,72,Cash
953b1191,2024-03-27 10:00:00,9ea783,Beauty,Laptop,1,297,297,Debit Card
af3b3e75,2024-03-27 11:00:00,24a01f,Beauty,Lipstick,3,405,1215,Debit Card
2b78ffa3,2024-03-27 12:00:00,fe2f1d,Home Decor,Lipstick,3,31,93,Credit Card
170a7359,2024-03-27 13:00:00,1029b3,Electronics,Sofa,1,143,143,UPI
cb4f79bc,2024-03-27 14:00:00,32927d,Home Decor,T-Shirt,2,19,38,UPI
58d60371,2024-03-27 15:00:00,d72dc0,Beauty,Laptop,3,56,168,Debit Card
425311da,2024-03-27 16:00:00,8215fb,Clothing,Lipstick,1,214,214,Cash
46d16df2,2024-03-27 17:00:00,4a8434,Beauty,T-Shirt,2,170,340,Debit Card
1c63cd97,2024-03-27 18:00:00,46bd28,Books,Lipstick,4,451,1804,Debit Card
31e9eb91,2024-03-27 19:00:00,169123,Books,Sofa,4,85,340,Debit Card
756d2b35,2024-03-27 20:00:00,2b8bd1,Beauty,Lipstick,3,110,330,Debit Card
3b1786b1,2024-03-27 21:00:00,83cdef,Home Decor,T-Shirt,2,267,534,Credit Card
5fefddf5,2024-03-27 22:00:00,0583d6,Books,Laptop,2,471,942,Debit Card
70c708a1,2024-03-27 23:00:00,c5940a,Beauty,Lipstick,4,346,1384,UPI
97e07d96,2024-03-28 00:00:00,ef5a17,Home Decor,Sofa,2,391,782,Debit Card
af218bfc,2024-03-28 01:00:00,b92b74,Clothing,T-Shirt,1,240,240,Cash
c2c8b8a4,2024-03-28 02:00:00,7064f8,Clothing,Laptop,3,383,1149,Debit Card
4745f259,2024-03-28 03:00:00,d8c1d4,Clothing,Novel,2,310,620,Debit Card
d1af48ef,2024-03-28 04:00:00,5652da,Home Decor,Novel,1,490,490,Debit Card
ba8c1caf,2024-03-28 05:00:00,e3dbd3,Home Decor,Sofa,4,306,1224,UPI
73ce9ba1,2024-03-28 06:00:00,888bce,Books,Lipstick,1,157,157,Credit Card
ee8504e3,2024-03-28 07:00:00,a0f224,Beauty,T-Shirt,3,486,1458,UPI
4feaaf79,2024-03-28 08:00:00,ddf97f,Clothing,Laptop,1,156,156,Debit Card
d0514432,2024-03-28 09:00:00,d14e0c,Beauty,T-Shirt,1,22,22,Credit Card
91871e7e,2024-03-28 10:00:00,5b826e,Home Decor,T-Shirt,1,273,273,Credit Card
3bfb5289,2024-03-28 11:00:00,74031c,Books,Sofa,2,78,156,Cash
f705b5d8,2024-03-28 12:00:00,85ae39,Electronics,T-Shirt,3,10,30,Credit Card
1ae4f895,2024-03-28 13:00:00,fa4271,Beauty,Sofa,1,191,191,UPI
5929df84,2024-03-28 14:00:00,c6ddcf,Electronics,Novel,3,336,1008,Cash
dd848dad,2024-03-28 15:00:00,658cee,Clothing,Novel,2,295,590,Debit Card
fac910ca,2024-03-28 16:00:00,31a237,Clothing,Lipstick,3,51,153,Cash
ce0da679,2024-03-28 17:00:00,c55e03,Books,Lipstick,3,123,369,Credit Card
61fc676d,2024-03-28 18:00:00,37228a,Books,Sofa,3,121,363,Debit Card
01061a0e,2024-03-28 19:00:00,3f4a3e,Electronics,Sofa,1,451,451,UPI
26927814,2024-03-28 20:00:00,37f14f,Clothing,Sofa,4,491,1964,UPI
1280d0be,2024-03-28 21:00:00,4a8434,Beauty,Lipstick,1,455,455,Credit Card
c1d67b9c,2024-03-28 22:00:00,d538ec,Clothing,Novel,3,296,888,Credit Card
36f19c60,2024-03-28 23:00:00,fdbb3f,Clothing,Sofa,4,409,1636,UPI
cd4dd8f7,2024-03-29 00:00:00,34d625,Clothing,Novel,2,117,234,Cash
a300d9ff,2024-03-29 01:00:00,87bf97,Home Decor,T-Shirt,4,274,1096,Debit Card
87b867dd,2024-03-29 02:00:00,add371,Home Decor,Novel,1,467,467,UPI
32884196,2024-03-29 03:00:00,464392,Clothing,Sofa,2,384,768,Cash
e6eaff92,2024-03-29 04:00:00,973dac,Clothing,T-Shirt,3,32,96,Debit Card
8967a1ee,2024-03-29 05:00:00,10ce2b,Home Decor,T-Shirt,4,314,1256,Cash
59341e3d,2024-03-29 06:00:00,6d2563,Beauty,T-Shirt,2,271,542,Cash
f31ce608,2024-03-29 07:00:00,2bb631,Home Decor,Novel,4,292,1168,Debit Card
303be814,2024-03-29 08:00:00,381cc6,Clothing,T-Shirt,3,186,558,Cash
ea3eb37a,2024-03-29 09:00:00,a55c33,Beauty,Lipstick,3,123,369,UPI
6ba860fc,2024-03-29 10:00:00,00b49a,Home Decor,Novel,1,193,193,UPI
c2428adf,2024-03-29 11:00:00,a453b1,Clothing,Laptop,3,223,669,UPI
b923d6f7,2024-03-29 12:00:00,7fb211,Electronics,Novel,3,471,1413,Credit Card
cea6af8b,2024-03-29 13:00:00,36a9a4,Electronics,Sofa,4,465,1860,Cash
5256c7bd,2024-03-29 14:00:00,1e2aca,Electronics,Sofa,4,406,1624,Credit Card
e07c4814,2024-03-29 15:00:00,45811b,Books,T-Shirt,3,465,1395,UPI
9e1cb687,2024-03-29 16:00:00,4b3ab7,Clothing,Laptop,4,330,1320,Cash
81cae939,2024-03-29 17:00:00,65f7e4,Clothing,Sofa,2,208,416,Cash
90488d84,2024-03-29 18:00:00,3f7dec,Electronics,Lipstick,2,184,368,Cash
845bde33,2024-03-29 19:00:00,bf7f78,Books,Sofa,3,49,147,UPI
4c5a3a9f,2024-03-29 20:00:00,97ddc5,Electronics,T-Shirt,1,125,125,Debit Card
7b5e0be3,2024-03-29 21:00:00,8f8b02,Home Decor,Novel,1,208,208,Credit Card
87f63311,2024-03-29 22:00:00,9aefbc,Home Decor,Sofa,1,199,199,Credit Card
1a17f42a,2024-03-29 23:00:00,5c8e36,Home Decor,Novel,4,50,200,UPI
f8633abc,2024-03-30 00:00:00,4b3ab7,Clothing,Novel,3,246,738,Debit Card
d46111aa,2024-03-30 01:00:00,cb13dc,Home Decor,Novel,1,340,340,Cash
02d27b28,2024-03-30 02:00:00,e5e89c,Clothing,Novel,4,474,1896,Cash
e731fa51,2024-03-30 03:00:00,647657,Clothing,Laptop,3,483,1449,Credit Card
a0d85941,2024-03-30 04:00:00,c768fe,Books,Novel,3,404,1212,UPI
f32e691e,2024-03-30 05:00:00,bfadaf,Books,Novel,2,270,540,Debit Card
36b9c600,2024-03-30 06:00:00,57345f,Books,Lipstick,4,380,1520,UPI
d69a8a8c,2024-03-30 07:00:00,2c0f09,Clothing,T-Shirt,2,474,948,Cash
df27939d,2024-03-30 08:00:00,d36e00,Books,Novel,3,90,270,Credit Card
a6cc702d,2024-03-30 09:00:00,3cc777,Clothing,Lipstick,3,409,1227,Credit Card
52220ca1,2024-03-30 10:00:00,525387,Home Decor,Sofa,3,402,1206,Cash
2b6ad711,2024-03-30 11:00:00,ac0060,Clothing,Novel,4,186,744,Cash
52ef5c7a,2024-03-30 12:00:00,c80e99,Home Decor,Lipstick,1,440,440,Cash
5d7e4ccc,2024-03-30 13:00:00,18e34f,Electronics,Sofa,3,23,69,Credit Card
16884ae9,2024-03-30 14:00:00,9b50e1,Beauty,T-Shirt,2,270,540,Cash
05e6cf91,2024-03-30 15:00:00,f0620d,Electronics,Lipstick,3,35,105,Debit Card
6f7c4547,2024-03-30 16:00:00,7c6499,Beauty,Lipstick,2,33,66,Cash
98e2780b,2024-03-30 17:00:00,2540a6,Home Decor,Laptop,1,448,448,Debit Card
e9d9efc1,2024-03-30 18:00:00,689804,Clothing,Novel,3,67,201,UPI
731e93d3,2024-03-30 19:00:00,158a7f,Beauty,Sofa,1,193,193,Credit Card
afe16cd7,2024-03-30 20:00:00,1efff5,Home Decor,Lipstick,2,49,98,Debit Card
368f5211,2024-03-30 21:00:00,b1815f,Electronics,Lipstick,3,74,222,Debit Card
ed5ad7e9,2024-03-30 22:00:00,575c46,Clothing,Lipstick,4,284,1136,UPI
92397d0d,2024-03-30 23:00:00,e948d6,Books,T-Shirt,3,354,1062,UPI
76b9476e,2024-03-31 00:00:00,41b11c,Clothing,Laptop,4,372,1488,UPI
3d8ff572,2024-03-31 01:00:00,f91db7,Electronics,Lipstick,1,461,461,Credit Card
8a210779,2024-03-31 02:00:00,6f4024,Electronics,Lipstick,4,115,460,Credit Card
d4e87435,2024-03-31 03:00:00,63a7f4,Books,Sofa,2,365,730,Debit Card
890c51f9,2024-03-31 04:00:00,91d9c7,Clothing,Laptop,2,181,362,Debit Card
ce5e24dc,2024-03-31 05:00:00,1b2cd5,Clothing,Lipstick,3,154,462,Debit Card
1e07fb33,2024-03-31 06:00:00,1db120,Electronics,Laptop,3,397,1191,Cash
53b7e8b9,2024-03-31 07:00:00,99d9cc,Home Decor,T-Shirt,1,147,147,Cash
382a649d,2024-03-31 08:00:00,64dda7,Home Decor,Lipstick,4,244,976,Credit Card
f54cc95e,2024-03-31 09:00:00,e5662a,Clothing,Lipstick,4,387,1548,Debit Card
641a81df,2024-03-31 10:00:00,68bb34,Electronics,Laptop,1,179,179,Debit Card
b8cf6c94,2024-03-31 11:00:00,57bb4e,Clothing,T-Shirt,4,343,1372,Credit Card
dafd84fb,2024-03-31 12:00:00,f59c2a,Books,Laptop,3,416,1248,Credit Card
dc4f7a06,2024-03-31 13:00:00,1af473,Books,Sofa,3,439,1317,UPI
e0229f75,2024-03-31 14:00:00,973dac,Electronics,Laptop,1,25,25,Debit Card
f637585a,2024-03-31 15:00:00,e5662a,Books,Lipstick,4,308,1232,Cash
0830db8d,2024-03-31 16:00:00,b25446,Clothing,Lipstick,3,218,654,Debit Card
f291c253,2024-03-31 17:00:00,344e6a,Electronics,Laptop,2,488,976,UPI
18a8aa09,2024-03-31 18:00:00,4557e1,Clothing,Sofa,2,116,232,UPI
ae3928af,2024-03-31 19:00:00,5f5fb5,Home Decor,Lipstick,3,149,447,UPI
160b4eff,2024-03-31 20:00:00,0e7f83,Clothing,Lipstick,1,421,421,UPI
c940fb93,2024-03-31 21:00:00,3d5794,Electronics,T-Shirt,4,58,232,Cash
cdc569d3,2024-03-31 22:00:00,7fe81c,Home Decor,Novel,3,342,1026,Credit Card
38078b92,2024-03-31 23:00:00,8c81e9,Home Decor,Lipstick,3,77,231,UPI
99e4bcab,2024-04-01 00:00:00,642d5e,Home Decor,Sofa,1,341,341,UPI
58254ba0,2024-04-01 01:00:00,9bd481,Clothing,Lipstick,3,153,459,UPI
52150e37,2024-04-01 02:00:00,5d31de,Clothing,Novel,3,49,147,Debit Card
ce333c1e,2024-04-01 03:00:00,d82c21,Beauty,T-Shirt,2,91,182,UPI
a0a571ec,2024-04-01 04:00:00,ef941e,Clothing,Laptop,1,428,428,Credit Card
7fae9832,2024-04-01 05:00:00,bffec4,Clothing,Sofa,3,382,1146,Debit Card
a0363940,2024-04-01 06:00:00,4a2f5b,Books,Novel,1,42,42,Cash
8040cfff,2024-04-01 07:00:00,70edb6,Beauty,Lipstick,2,478,956,Cash
396a050c,2024-04-01 08:00:00,59df81,Clothing,Laptop,2,371,742,UPI
bdd4cadd,2024-04-01 09:00:00,11fb51,Books,Laptop,1,204,204,UPI
74b2206b,2024-04-01 10:00:00,ef5a17,Home Decor,Sofa,2,423,846,Debit Card
be373bb1,2024-04-01 11:00:00,847711,Beauty,Sofa,1,85,85,Credit Card
8d738bca,2024-04-01 12:00:00,642d5e,Home Decor,T-Shirt,4,51,204,Debit Card
a87b74e1,2024-04-01 13:00:00,585dcb,Clothing,Sofa,2,485,970,UPI
58d750e4,2024-04-01 14:00:00,0fb4bf,Electronics,Sofa,2,344,688,Debit Card
22cadd37,2024-04-01 15:00:00,67f933,Electronics,Lipstick,4,226,904,Cash
d01981de,2024-04-01 16:00:00,98fb8a,Books,Sofa,4,29,116,Credit Card
49bd296f,2024-04-01 17:00:00,8f8b02,Books,Laptop,1,190,190,Debit Card
b8af5bd6,2024-04-01 18:00:00,a47564,Books,Novel,4,113,452,Credit Card
23ab5fa8,2024-04-01 19:00:00,5ad076,Electronics,Novel,3,217,651,Debit Card
c6a9796b,2024-04-01 20:00:00,91d9c7,Books,Novel,4,475,1900,UPI
b94ea5b2,2024-04-01 21:00:00,4cd602,Home Decor,Novel,3,132,396,Credit Card
5b34739f,2024-04-01 22:00:00,232afc,Books,Novel,3,273,819,UPI
d192f292,2024-04-01 23:00:00,31f38a,Home Decor,Lipstick,2,230,460,UPI
be3c93eb,2024-04-02 00:00:00,550b13,Books,Laptop,2,481,962,Credit Card
bec603c0,2024-04-02 01:00:00,436ca6,Clothing,Novel,1,50,50,Credit Card
8ed7804f,2024-04-02 02:00:00,8936ea,Electronics,Lipstick,4,95,380,UPI
181e0e19,2024-04-02 03:00:00,335482,Clothing,Laptop,4,87,348,Credit Card
ffcc58b7,2024-04-02 04:00:00,9ef8fa,Beauty,Sofa,2,419,838,Credit Card
752cfd0e,2024-04-02 05:00:00,0fb4bf,Beauty,Laptop,2,148,296,Debit Card
c0c9b7ce,2024-04-02 06:00:00,0d28a1,Beauty,Laptop,4,305,1220,UPI
a5e79d88,2024-04-02 07:00:00,b48490,Beauty,Lipstick,2,146,292,Credit Card
ce1285bd,2024-04-02 08:00:00,a55c33,Beauty,Novel,1,435,435,Credit Card
3eee4fe2,2024-04-02 09:00:00,58d0d4,Home Decor,T-Shirt,2,383,766,Credit Card
60313785,2024-04-02 10:00:00,4ef533,Beauty,Novel,1,134,134,UPI
ebb5395d,2024-04-02 11:00:00,f12f7c,Electronics,Novel,3,97,291,Cash
b56dffec,2024-04-02 12:00:00,897d59,Beauty,Sofa,1,242,242,Credit Card
04dae6f6,2024-04-02 13:00:00,7270dd,Books,Lipstick,1,454,454,UPI
ffff86d6,2024-04-02 14:00:00,9f3c10,Beauty,Laptop,2,83,166,Credit Card
ee2015d2,2024-04-02 15:00:00,e940d4,Electronics,Lipstick,2,179,358,Debit Card
ffc5bab7,2024-04-02 16:00:00,db7bff,Electronics,T-Shirt,4,206,824,Credit Card
104fac4d,2024-04-02 17:00:00,66acf0,Books,Novel,4,165,660,UPI
317c3854,2024-04-02 18:00:00,3418ea,Books,Lipstick,4,397,1588,Debit Card
b41922f4,2024-04-02 19:00:00,0fc9e3,Beauty,T-Shirt,1,389,389,Credit Card
918e55cc,2024-04-02 20:00:00,720ce3,Electronics,Sofa,2,18,36,Debit Card
1ab162e5,2024-04-02 21:00:00,dc88ae,Clothing,T-Shirt,2,133,266,Credit Card
966e56dc,2024-04-02 22:00:00,87bf97,Clothing,Lipstick,3,342,1026,Debit Card
71a4b133,2024-04-02 23:00:00,7ee0ca,Beauty,Lipstick,4,225,900,Credit Card
7d95fc7e,2024-04-03 00:00:00,2cc2a9,Electronics,Laptop,4,295,1180,Credit Card
367d9fe7,2024-04-03 01:00:00,9ba44c,Electronics,Laptop,4,376,1504,UPI
7ef85d22,2024-04-03 02:00:00,b55e0e,Beauty,Laptop,4,492,1968,Cash
d2618b2f,2024-04-03 03:00:00,0cc277,Books,Lipstick,4,198,792,UPI
6a14538a,2024-04-03 04:00:00,13e8e2,Electronics,Novel,1,51,51,UPI
8d7f72e0,2024-04-03 05:00:00,135dd1,Home Decor,Novel,3,429,1287,Cash
68aa9c40,2024-04-03 06:00:00,827a0b,Home Decor,Novel,3,161,483,UPI
aa247346,2024-04-03 07:00:00,d82c21,Beauty,Sofa,2,252,504,Debit Card
49142c5e,2024-04-03 08:00:00,a9b434,Books,Lipstick,1,148,148,Credit Card
c889d3e2,2024-04-03 09:00:00,9de4c7,Books,T-Shirt,1,271,271,Credit Card
a5ebb049,2024-04-03 10:00:00,297c4b,Electronics,Novel,2,488,976,UPI
609dd80b,2024-04-03 11:00:00,f7a4d1,Home Decor,T-Shirt,3,203,609,Cash
1d28b031,2024-04-03 12:00:00,54579a,Beauty,Laptop,2,413,826,Credit Card
4fbb1d5c,2024-04-03 13:00:00,c6bb91,Clothing,T-Shirt,2,364,728,UPI
15825c0c,2024-04-03 14:00:00,eb6746,Books,Lipstick,3,288,864,Credit Card
47808d5f,2024-04-03 15:00:00,69dd1d,Clothing,Novel,4,479,1916,Credit Card
1afe6ed4,2024-04-03 16:00:00,c6bb91,Books,Laptop,4,345,1380,UPI
6cfa3472,2024-04-03 17:00:00,1be281,Electronics,Novel,3,214,642,Cash
d3320349,2024-04-03 18:00:00,f3f135,Clothing,Lipstick,4,471,1884,Cash
199a125f,2024-04-03 19:00:00,3301f1,Books,Lipstick,3,461,1383,UPI
81b179f7,2024-04-03 20:00:00,4f01a0,Home Decor,T-Shirt,3,462,1386,Credit Card
d96f9931,2024-04-03 21:00:00,689804,Books,Lipstick,2,287,574,Debit Card
97df2e4f,2024-04-03 22:00:00,1718ff,Electronics,Sofa,4,177,708,Credit Card
04f3d67c,2024-04-03 23:00:00,322b62,Books,Sofa,2,105,210,Cash
d19543b8,2024-04-04 00:00:00,27fcdf,Home Decor,T-Shirt,3,245,735,Debit Card
b3973533,2024-04-04 01:00:00,d14e0c,Clothing,Laptop,1,402,402,Debit Card
d08f313c,2024-04-04 02:00:00,f7ce1f,Books,Novel,1,277,277,Credit Card
962fb13b,2024-04-04 03:00:00,f7dd1f,Electronics,Sofa,3,423,1269,Cash
edb5ebee,2024-04-04 04:00:00,006294,Clothing,Novel,4,64,256,UPI
a01e2f0c,2024-04-04 05:00:00,51d319,Clothing,Laptop,4,103,412,UPI
53cc35af,2024-04-04 06:00:00,c8fecf,Clothing,Laptop,1,263,263,Credit Card
d613c185,2024-04-04 07:00:00,a5f9cf,Beauty,Sofa,4,116,464,Cash
2b7a78f7,2024-04-04 08:00:00,96a538,Clothing,Laptop,4,285,1140,UPI
e02df49d,2024-04-04 09:00:00,b3a29e,Books,Lipstick,3,394,1182,Debit Card
1f2bec95,2024-04-04 10:00:00,57345f,Books,Laptop,4,15,60,Cash
38b2e842,2024-04-04 11:00:00,10c2a7,Clothing,Lipstick,2,333,666,Debit Card
35ed63cc,2024-04-04 12:00:00,9d7d39,Electronics,Novel,2,464,928,Cash
f0ea2651,2024-04-04 13:00:00,dccb9e,Clothing,Laptop,4,331,1324,Cash
c542e575,2024-04-04 14:00:00,684ae2,Clothing,Novel,1,128,128,Cash
1f3190fd,2024-04-04 15:00:00,22adfd,Beauty,Laptop,4,133,532,UPI
8f3d81e6,2024-04-04 16:00:00,1718ff,Home Decor,Lipstick,1,11,11,Cash
b1da08a3,2024-04-04 17:00:00,f3a502,Beauty,Laptop,1,349,349,Cash
2440903b,2024-04-04 18:00:00,9353e8,Beauty,Laptop,3,72,216,Debit Card
a0a158c6,2024-04-04 19:00:00,c87119,Home Decor,Sofa,1,428,428,Cash
70c3ac34,2024-04-04 20:00:00,8ecd26,Books,Novel,1,278,278,Cash
7047b30f,2024-04-04 21:00:00,fea76e,Books,Laptop,1,351,351,Debit Card
8b33bebe,2024-04-04 22:00:00,7f03a0,Clothing,Sofa,3,318,954,UPI
75bf0c2b,2024-04-04 23:00:00,ad14a2,Beauty,Lipstick,4,62,248,Debit Card
07871b85,2024-04-05 00:00:00,7270dd,Books,Lipstick,3,202,606,Debit Card
c1ddcb63,2024-04-05 01:00:00,db7bff,Books,Sofa,4,210,840,Credit Card
3ed3c2d5,2024-04-05 02:00:00,75d8b9,Clothing,Lipstick,3,401,1203,Debit Card
20c20e52,2024-04-05 03:00:00,0f572d,Beauty,T-Shirt,3,433,1299,Credit Card
a76fc080,2024-04-05 04:00:00,2a7cd7,Books,T-Shirt,2,268,536,Cash
2b575808,2024-04-05 05:00:00,67cf85,Books,Sofa,4,120,480,Debit Card
20d481c2,2024-04-05 06:00:00,f96d13,Clothing,Novel,1,472,472,Cash
15492814,2024-04-05 07:00:00,6a2856,Home Decor,Laptop,2,430,860,UPI
1fe8b8e4,2024-04-05 08:00:00,13e8e2,Clothing,T-Shirt,3,470,1410,UPI
5d982bff,2024-04-05 09:00:00,1b5abd,Books,Novel,3,45,135,UPI
b9726237,2024-04-05 10:00:00,1e3c19,Clothing,Lipstick,3,346,1038,Credit Card
44e69833,2024-04-05 11:00:00,6b81a8,Electronics,Laptop,4,80,320,UPI
a6d7dba0,2024-04-05 12:00:00,567ab3,Beauty,Novel,4,362,1448,Debit Card
08d10f5d,2024-04-05 13:00:00,d28ef1,Books,Novel,1,217,217,Debit Card
94751240,2024-04-05 14:00:00,452346,Home Decor,Sofa,1,416,416,Debit Card
d12baf8a,2024-04-05 15:00:00,f4a7dd,Electronics,Lipstick,2,151,302,UPI
cf403199,2024-04-05 16:00:00,2573ba,Home Decor,Novel,4,105,420,Debit Card
119b3d26,2024-04-05 17:00:00,a3633d,Books,Novel,3,175,525,UPI
c6862fa9,2024-04-05 18:00:00,60a719,Electronics,Sofa,2,77,154,Debit Card
5cb6c8be,2024-04-05 19:00:00,1ef710,Books,T-Shirt,3,430,1290,Debit Card
cc718571,2024-04-05 20:00:00,eb83ec,Home Decor,Lipstick,3,478,1434,Cash
c701265d,2024-04-05 21:00:00,231443,Books,Lipstick,1,128,128,Cash
4e15bd42,2024-04-05 22:00:00,db7a6a,Books,T-Shirt,2,343,686,Debit Card
40c4c9b8,2024-04-05 23:00:00,fea76e,Electronics,Lipstick,4,217,868,UPI
08be68d3,2024-04-06 00:00:00,6d82aa,Clothing,Laptop,4,443,1772,Cash
61530a58,2024-04-06 01:00:00,9de4c7,Home Decor,T-Shirt,4,126,504,Cash
d6f7d774,2024-04-06 02:00:00,903a0f,Books,Laptop,4,290,1160,Debit Card
c181d0f0,2024-04-06 03:00:00,1efff5,Home Decor,Laptop,3,307,921,Cash
63111fe2,2024-04-06 04:00:00,3e7677,Clothing,Sofa,1,330,330,Cash
e750b1e3,2024-04-06 05:00:00,959052,Books,Novel,2,93,186,Credit Card
cf85164e,2024-04-06 06:00:00,cdaebd,Beauty,Lipstick,4,70,280,Credit Card
c996fbaa,2024-04-06 07:00:00,d16086,Home Decor,Lipstick,3,219,657,Credit Card
e29b6a31,2024-04-06 08:00:00,cd1aeb,Clothing,T-Shirt,4,477,1908,UPI
e30355ee,2024-04-06 09:00:00,a93bd0,Books,Novel,1,172,172,Credit Card
0a2a51af,2024-04-06 10:00:00,9df3ae,Beauty,Lipstick,4,445,1780,Credit Card
2a90031e,2024-04-06 11:00:00,1ef710,Electronics,Lipstick,4,146,584,Credit Card
adfb61a7,2024-04-06 12:00:00,8ecd26,Electronics,Novel,2,271,542,Credit Card
cf6e3b14,2024-04-06 13:00:00,0a694c,Home Decor,Laptop,3,279,837,Credit Card
2629dc84,2024-04-06 14:00:00,b48490,Clothing,Laptop,4,350,1400,Cash
90cf419d,2024-04-06 15:00:00,6776ac,Electronics,Laptop,3,99,297,UPI
3f25405e,2024-04-06 16:00:00,21bb3c,Electronics,Novel,4,484,1936,Cash
95a6725c,2024-04-06 17:00:00,31a237,Books,T-Shirt,4,135,540,Cash
b7619b08,2024-04-06 18:00:00,3b936d,Beauty,Lipstick,3,219,657,Credit Card
c798556b,2024-04-06 19:00:00,628f76,Books,T-Shirt,2,72,144,Credit Card
81b38fa7,2024-04-06 20:00:00,d26049,Books,Novel,4,347,1388,Credit Card
be1d2423,2024-04-06 21:00:00,c5940a,Clothing,Laptop,4,488,1952,UPI
19663f97,2024-04-06 22:00:00,ca7942,Beauty,Sofa,3,485,1455,Debit Card
d58f7ec9,2024-04-06 23:00:00,ee00cf,Home Decor,Laptop,2,13,26,Cash
e3ee0c4a,2024-04-07 00:00:00,39788c,Home Decor,Sofa,1,235,235,Credit Card
2b29fe00,2024-04-07 01:00:00,cdfbac,Electronics,Sofa,4,324,1296,Cash
5afc774e,2024-04-07 02:00:00,9ef8fa,Books,Novel,4,147,588,UPI
8af05983,2024-04-07 03:00:00,76c8fb,Beauty,T-Shirt,3,160,480,Cash
a5b6f08f,2024-04-07 04:00:00,a4c166,Home Decor,Lipstick,2,346,692,UPI
8ea0f10c,2024-04-07 05:00:00,d8b630,Books,Sofa,3,33,99,Cash
c4eda995,2024-04-07 06:00:00,9d1b18,Books,Lipstick,1,149,149,UPI
c65df9c3,2024-04-07 07:00:00,20f79d,Books,Lipstick,2,61,122,Credit Card
40b60cf9,2024-04-07 08:00:00,71536a,Clothing,Sofa,1,401,401,Debit Card
2dcfed2f,2024-04-07 09:00:00,d17cfd,Books,Sofa,1,38,38,Credit Card
31080a8a,2024-04-07 10:00:00,b21113,Electronics,Novel,4,136,544,UPI
392976d2,2024-04-07 11:00:00,a6b61d,Electronics,Sofa,3,244,732,UPI
5bcbb8fa,2024-04-07 12:00:00,2cc2a9,Electronics,T-Shirt,3,495,1485,Cash
e32ccd10,2024-04-07 13:00:00,62990d,Electronics,Laptop,4,276,1104,UPI
0a352d60,2024-04-07 14:00:00,058198,Electronics,Novel,4,418,1672,Cash
a3a80f85,2024-04-07 15:00:00,d35b1d,Beauty,Sofa,2,102,204,UPI
587efb67,2024-04-07 16:00:00,89b95c,Books,Laptop,2,461,922,Debit Card
dbad69f0,2024-04-07 17:00:00,0583d6,Home Decor,T-Shirt,3,257,771,Cash
0aa0cdc8,2024-04-07 18:00:00,d19cca,Books,T-Shirt,1,55,55,Cash
2f2543d2,2024-04-07 19:00:00,6776ac,Electronics,T-Shirt,1,398,398,UPI
839391f8,2024-04-07 20:00:00,11027e,Clothing,Laptop,1,90,90,Cash
b02b13a2,2024-04-07 21:00:00,580dca,Books,Sofa,1,99,99,Debit Card
2741cb7c,2024-04-07 22:00:00,1cb934,Beauty,Lipstick,4,215,860,UPI
404f7165,2024-04-07 23:00:00,ca7942,Books,Sofa,3,63,189,Credit Card
ec7b90d9,2024-04-08 00:00:00,ef93a4,Clothing,Lipstick,2,286,572,Cash
b2ebcd77,2024-04-08 01:00:00,ac0060,Clothing,Lipstick,1,382,382,UPI
c9715b97,2024-04-08 02:00:00,75428d,Clothing,Laptop,1,76,76,Credit Card
